q_Imp_sw,q_Imp_aw,qAdj_Imp_sw,qAdj_Imp_aw,xv_sw,xv_aw,xvAdj_sw,xvAdj_aw,gvkey,linkprim,liid,linktype,lpermno,lpermco,linkdt,linkenddt,datadate,fyear,tic,conm,adrr,pddur,upd,at,capx,ceq,csho,gdwl,oiadp,sale,cik,fic,sich,prcc_f,datadate_int,dyear,dmonth,dday,saleSUM,iaSUM,nseg,MS,SIC_4dig,SIC_3dig,SIC_2dig,SIC_1dig,gdwl_orig,capx_orig,at_MV,atAdj,atAdj_MV,q_Obs,qAdj_Obs,log_at,log_atAdj,ebit2sale,capx2sale,dyear_fac
NA,NA,NA,NA,NA,NA,NA,NA,177637,P,1,LC,14328,54665,20131218,E,2018-12-31,2018,AMC,AMC ENTERTAINMENT HOLDINGS,NA,12,3,9495.8,576.3,1397.6,103.475,4788.7,315.8,5460.8,1411579,USA,7830,12.28,20181231,2018,12,31,5460.8,9495.8,1,0,7830,783,78,7,4788.7,576.3,9368.873,4707.0999999999995,4580.172999999999,0.9866333536932118,0.9730349896964159,9.158604874568129,8.456827286129794,0.057830354526809256,0.10553398769411074,2018
3.0949439078743968,3.0949439078743968,3.8578764085767654,3.8578764085767654,0.27855078956171087,0.27855078956171087,0.16805072325194265,0.16805072325194265,177744,P,1,LC,92143,52408,20070628,E,2017-12-31,2017,PRO,PROS HOLDINGS INC,NA,12,3,288.683,4.083,-46.979,31.939,38.458,-64.223,168.816,1392972,USA,7370,26.45,20171231,2017,12,31,168.816,288.683,1,0,7370,737,73,7,38.458,4.083,1180.44855,250.225,1141.99055,4.089082315203875,4.563854730742332,5.665329200279769,5.522360513105083,-0.380431949578239,0.02418609610463463,2017
3.4795874482828832,3.4795874482828832,4.1028235573403276,4.1028235573403276,0.018442607287202,0.018442607287202,-0.07975551647054277,-0.07975551647054277,177744,P,1,LC,92143,52408,20070628,E,2018-12-31,2018,PRO,PROS HOLDINGS INC,NA,12,3,436.967,6.088,54.899,37.156,38.231,-49.12,197.024,1392972,USA,7370,31.4,20181231,2018,12,31,197.024,436.967,1,0,7370,737,73,7,38.231,6.088,1548.7664,398.736,1510.5354,3.544355523414812,3.7883095582039243,6.079857677370057,5.988299543764826,-0.24930972876400842,0.030899788858210167,2018
NA,NA,NA,NA,NA,NA,NA,NA,177780,P,1,LC,92102,52381,20070627,E,2017-12-31,2017,SCOR,COMSCORE INC,NA,12,3,1022.439,10.182,656.492,57.289,642.424,-202.46,403.549,1158172,USA,7370,28.5,20171231,2017,12,31,403.549,1022.439,1,0,7370,737,73,7,642.424,10.182,1998.6835,380.015,1356.2595000000001,1.9548193095138195,3.568963067247346,6.929946228435654,5.940210725625577,-0.5016986784752285,0.025231136739280735,2017
NA,NA,NA,NA,NA,NA,NA,NA,177780,P,1,LC,92102,52381,20070627,E,2018-12-31,2018,SCOR,COMSCORE INC,NA,12,3,954.143,13.814,551.567,59.39,641.191,-121.849,419.482,1158172,USA,7370,14.43,20181231,2018,12,31,419.482,954.143,1,0,7370,737,73,7,641.191,13.814,1259.5737,312.952,618.3827,1.3201099835140016,1.9759666019070017,6.860813555393324,5.7460498241475415,-0.2904749190668491,0.03293109120295984,2018
NA,NA,NA,NA,NA,NA,NA,NA,177871,P,1,LC,92229,52677,20070803,E,2017-03-31,2016,VRTU,VIRTUSA CORP,NA,12,3,923.42,15.341,497.032,29.906,211.089,24.065,858.731,1207074,USA,7370,30.22,20170331,2017,3,31,858.731,923.42,1,0,7370,737,73,7,211.089,15.341,1330.1473199999998,712.3309999999999,1119.0583199999999,1.440457559940222,1.5709807940409726,6.82808416892432,6.568542691025645,0.028023909699312125,0.01786473296061281,2017
NA,NA,NA,NA,NA,NA,NA,NA,177871,P,1,LC,92229,52677,20070803,E,2018-03-31,2017,VRTU,VIRTUSA CORP,NA,12,3,1113.18,16.096,418.623,29.589,297.251,49.644,1020.669,1207074,USA,7370,48.46,20180331,2018,3,31,1020.669,1113.18,1,0,7370,737,73,7,297.251,16.096,2128.43994,815.9290000000001,1831.18894,1.9120357354605726,2.244299369185309,7.014976063266841,6.704327341374613,0.04863868697883447,0.01577004886011038,2018
4.637549287230815,4.637549287230815,4.637549287230815,4.637549287230815,0.08201439548823486,0.08201439548823486,0.10041538532936727,0.10041538532936727,177881,P,1,LC,92220,52669,20070808,E,2017-12-31,2017,MASI,MASIMO CORP,NA,12,3,910.235,43.684,706.911,51.636,20.617,207.838,798.108,937556,USA,3845,84.8,20171231,2017,12,31,798.108,910.235,1,0,3845,384,38,3,20.617,43.684,4582.0568,889.618,4561.4398,5.033927282514955,5.127414013655299,6.813702807930474,6.790792157104566,0.2604133776381142,0.05473444696707714,2017
3.3269504879424385,3.3269504879424385,3.556969732179167,3.556969732179167,0.42649103549524575,0.42649103549524575,0.3760519429258792,0.3760519429258792,177881,P,1,LC,92220,52669,20070808,E,2018-12-31,2018,MASI,MASIMO CORP,NA,12,3,1154.818,17.126,969.065,53.085,23.297,208.469,858.289,937556,USA,3845,107.37,20181231,2018,12,31,858.289,1154.818,1,0,3845,384,38,3,23.297,17.126,5885.48945,1131.521,5862.1924500000005,5.096464940795866,5.180807470652335,7.051698034781954,7.031318024335747,0.24288905019171864,0.019953651975034053,2018
1.3395955526678156,1.3395955526678156,1.3395955526678156,1.3395955526678156,0.3896033946365106,0.3896033946365106,0.3896033946365106,0.3896033946365106,177884,P,1,LC,92239,52684,20070803,E,2017-12-31,2017,CXO,CONCHO RESOURCES INC,NA,12,3,13732,2533,8915,148.727,0,522,2586,1358071,USA,1311,150.22,20171231,2017,12,31,2586,13732,1,0,1311,131,13,1,0,2533,27158.769940000002,13732,27158.769940000002,1.9777723521701138,1.9777723521701138,9.527484154577582,9.527484154577582,0.20185614849187936,0.9795050270688321,2017
1.0168208596276413,1.0168208596276413,1.0168208596276413,1.0168208596276413,0.05011848852093672,0.05011848852093672,0.05607118468942146,0.05607118468942146,177884,P,1,LC,92239,52684,20070803,E,2018-12-31,2018,CXO,CONCHO RESOURCES INC,NA,12,3,26294,2722,18768,200.257,2224,1337,4151,1358071,USA,1311,102.79,20181231,2018,12,31,4151,26294,1,0,1311,131,13,1,2224,2722,28110.41703,24070,25886.41703,1.0690810462462919,1.0754639397590362,10.17709605525655,10.088721530777118,0.3220910623946037,0.6557456034690436,2018
1.3395955526678156,1.3395955526678156,1.3395955526678156,1.3395955526678156,-0.22296334930921072,-0.22296334930921072,-0.22296334930921072,-0.22296334930921072,177896,P,1,LC,92205,52549,20070725,20181130,2017-12-31,2017,REXXQ,REX ENERGY CORP,NA,12,3,942.137,117.216,-53.563,10.244,0,-25.035,195.166,1397516,USA,1311,1.3811,20171231,2017,12,31,195.166,942.137,1,0,1311,131,13,1,0,117.216,1009.8479884,942.137,1009.8479884,1.071869577779028,1.071869577779028,6.848150699245845,6.848150699245845,-0.12827541682465185,0.6005964153592326,2017
1.5019057853398532,1.5019057853398532,1.5356804145671776,1.5356804145671776,0.5191752642196075,0.5191752642196075,0.6318791453584904,0.6318791453584904,177925,P,1,LC,92188,52535,20070801,E,2017-12-31,2017,WBC,WABCO HOLDINGS INC,NA,12,3,4323.4,104.7,1121.4,53.735,834.7,467.6,3304.2,1390844,USA,3714,143.5,20171231,2017,12,31,3304.2,4323.4,1,0,3714,371,37,3,834.7,104.7,10912.9725,3488.7,10078.2725,2.524164430772078,2.8888332330094304,8.371797408723952,8.157284452967108,0.14151685733309124,0.031686943889595066,2017
1.3645190919770998,1.3645190919770998,1.449533243046338,1.449533243046338,0.45929912256968647,0.45929912256968647,0.5372238482194833,0.5372238482194833,177925,P,1,LC,92188,52535,20070801,E,2018-12-31,2018,WBC,WABCO HOLDINGS INC,NA,12,3,3738.6,118.2,1176.8,51.365,809.4,513.7,3831,1390844,USA,3714,107.34,20181231,2018,12,31,3831,3738.6,1,0,3714,371,37,3,809.4,118.2,8075.319100000001,2929.2,7265.9191,2.15998478039908,2.4805131435204153,8.22646648877823,7.982484627186914,0.13409031584442704,0.030853563038371182,2018
NA,NA,NA,NA,NA,NA,NA,NA,177930,P,1,LC,92296,52766,20070920,20190228,2017-12-31,2017,ATHN,ATHENAHEALTH INC,NA,12,3,1332.3,80.1,791.5,40.1,274.4,98.8,1220.3,1131096,USA,7370,133.04,20171231,2017,12,31,1220.3,1332.3,1,0,7370,737,73,7,274.4,80.1,5875.704,1057.9,5601.304,4.410195901823913,5.294738633141129,7.1946620509661665,6.964041089992729,0.08096369745144637,0.06563959682045399,2017
NA,NA,NA,NA,NA,NA,NA,NA,177945,P,1,LC,92206,52550,20110516,E,2017-12-31,2017,BKEP,BLUEKNIGHT ENERGY PRTNRS LP,NA,12,3,340.869,18.715,-249.239,40.158,3.87,32.215,181.939,1392091,USA,5171,5.1,20171231,2017,12,31,181.93900000000002,340.869,4,1,5171,517,51,5,3.87,18.715,794.9138,336.999,791.0438,2.3320213923824107,2.347317944563634,5.831498239250664,5.820079962988909,0.17706484041354523,0.10286414677446837,2017
NA,NA,NA,NA,NA,NA,NA,NA,177945,P,1,LC,92206,52550,20110516,E,2018-12-31,2018,BKEP,BLUEKNIGHT ENERGY PRTNRS LP,NA,12,3,323.304,34.4,-260.819,40.424,6.728,26.605,384.835,1392091,USA,4610,1.15,20181231,2018,12,31,384.835,323.30400000000003,4,1,4610,461,46,4,6.728,34.4,630.6106000000001,316.57599999999996,623.8826,1.9505190161581674,1.9707198271505109,5.778593057064376,5.757563339140812,0.06913352475736355,0.08938895890446555,2018
1.5019057853398532,1.5019057853398532,1.5356804145671776,1.5356804145671776,0.4130515403075314,0.4130515403075314,0.7826219438384319,0.7826219438384319,177966,P,1,LC,13284,54006,20120315,E,2017-12-31,2017,ALSN,ALLISON TRANSMISSION HLDGS,NA,12,3,4205,91,689,139.991,1941,694,2262,1411207,USA,3714,43.07,20171231,2017,12,31,2262,4205,1,0,3714,371,37,3,1941,91,9545.412370000002,2264,7604.412370000001,2.27001483234245,3.358839386042403,8.344029572407049,7.724888439323074,0.3068081343943413,0.040229885057471264,2017
1.3645190919770998,1.3645190919770998,1.449533243046338,1.449533243046338,0.4559966275902086,0.4559966275902086,0.7689842007356741,0.7689842007356741,177966,P,1,LC,13284,54006,20120315,E,2018-12-31,2018,ALSN,ALLISON TRANSMISSION HLDGS,NA,12,3,4237,100,659,126.251,1941,927,2713,1411207,USA,3714,43.91,20181231,2018,12,31,2713,4237,1,0,3714,371,37,3,1941,100,9121.681410000001,2296,7180.68141,2.1528632074581076,3.127474481707317,8.351610750626559,7.738923757439457,0.34168816807961666,0.036859565057132324,2018
NA,NA,NA,NA,NA,NA,NA,NA,177975,P,1,LC,93149,53293,20091110,E,2017-12-31,2017,ZAGG,ZAGG INC,NA,12,3,320.591,5.766,135.999,28.039,12.272,40.452,519.495,1296205,USA,2670,18.45,20171231,2017,12,31,519.495,320.591,1,0,2670,267,26,2,12.272,5.766,701.91155,308.319,689.6395500000001,2.1894299902367815,2.236772790518911,5.770166167417099,5.731134961277299,0.0778679294314671,0.011099240608668032,2017
1.8736813315231018,1.8736813315231018,2.0387454202506117,2.0387454202506117,-0.37207106051046085,-0.37207106051046085,-0.4388513153702392,-0.4388513153702392,177975,P,1,LC,93149,53293,20091110,E,2018-12-31,2018,ZAGG,ZAGG INC,NA,12,3,378.011,7.243,158.491,27.474,27.638,53.374,538.231,1296205,USA,3231,9.78,20181231,2018,12,31,538.231,378.011,1,0,3231,323,32,3,27.638,7.243,488.21572000000003,350.37300000000005,460.57772,1.2915383943853487,1.3145354236770526,5.934923295725276,5.8589983012988425,0.09916559990041451,0.013457047252945298,2018
NA,NA,NA,NA,NA,NA,NA,NA,178081,P,1,LC,92221,52670,20070810,E,2017-12-31,2017,MELI,MERCADOLIBRE INC,NA,12,3,1673.187,55.156,325.779,44.157,92.279,144.871,1398.095,1099590,USA,7370,314.66,20171231,2017,12,31,1398.095,1673.187,1,0,7370,737,73,7,92.279,55.156,15241.849619999999,1580.908,15149.570619999999,9.10947169682767,9.58282874145744,7.42248546999447,7.365754644497966,0.10362028331408095,0.0394508241571567,2017
NA,NA,NA,NA,NA,NA,NA,NA,178081,P,1,LC,92221,52670,20070810,E,2018-12-31,2018,MELI,MERCADOLIBRE INC,NA,12,3,2239.519,93.136,336.7,45.203,88.883,-69.482,1439.653,1099590,USA,7370,292.85,20181231,2018,12,31,1439.653,2239.519,1,0,7370,737,73,7,88.883,93.136,15140.517550000002,2150.636,15051.634550000002,6.760611341096014,6.998689945671886,7.7140163896479805,7.673518891330876,-0.048263018935813,0.0646933670822066,2018
1.693724381244782,1.693724381244782,2.4554615879340957,2.4554615879340957,0.5871352636642411,0.5871352636642411,0.39197766799938455,0.39197766799938455,178083,P,1,LC,92257,52705,20070814,E,2018-01-31,2017,VMW,VMWARE INC -CL A,NA,12,3,20622,263,7776,403.776,4597,1809,7922,1124610,USA,7373,123.79,20180131,2018,1,31,7922,20622,1,0,7373,737,73,7,4597,263,62829.43104,16025,58232.43104,3.0467186034332268,3.6338490508580343,9.93411374607789,9.68190528178887,0.22835142640747286,0.03319868720020197,2018
3.2920940132255634,3.2920940132255634,3.5911340762857744,3.5911340762857744,-0.7510315630978134,-0.7510315630978134,-0.8379757739043527,-0.8379757739043527,178097,P,1,LC,93004,53198,20090811,E,2017-12-31,2017,CPIX,CUMBERLAND PHARMACEUTICALS,NA,12,3,93.232,0.276,64.12,15.723,0,-4.081,41.15,1087294,USA,2834,7.36,20171231,2017,12,31,41.15,93.232,1,0,2834,283,28,2,0,0.276,144.83328,93.232,144.83328,1.5534717693495796,1.5534717693495796,4.535091010400718,4.535091010400718,-0.09917375455650063,0.0067071688942891864,2017
2.5147589237515273,2.5147589237515273,2.5147589237515273,2.5147589237515273,-0.6348891801490659,-0.6348891801490659,-0.633141373268496,-0.633141373268496,178097,P,1,LC,93004,53198,20090811,E,2018-12-31,2018,CPIX,CUMBERLAND PHARMACEUTICALS,NA,12,3,112.694,0.456,55.845,15.481,0.784,-7.43,40.742,1087294,USA,2834,6.03,20181231,2018,12,31,40.742,112.694,1,0,2834,283,28,2,0.784,0.456,150.19943,111.91,149.41543000000001,1.3328076916251088,1.3351392190152802,4.724676180941723,4.717694976829936,-0.18236709047174907,0.011192381326395367,2018
3.322813922136449,3.322813922136449,3.6158244955368897,3.6158244955368897,1.2641566367140928,1.2641566367140928,1.3455612936561028,1.3455612936561028,178157,P,1,LC,13878,54378,20130425,E,2017-12-31,2017,MDXG,MIMEDX GROUP INC,NA,12,3,121.255,5.126,73.797,109.348,19.976,46.426,321.139,1376339,USA,2836,12.61,20171231,2017,12,31,321.139,121.255,1,0,2836,283,28,2,19.976,5.126,1426.33628,101.279,1406.3602799999999,11.763113108737784,13.886000849139505,4.797895766080768,4.617879084729428,0.14456668296282918,0.015961935485879947,2017
3.1282567554502827,3.1282567554502827,3.373581474986373,3.373581474986373,-0.3586288533130867,-0.3586288533130867,-0.33397785459738977,-0.33397785459738977,178157,P,1,LC,13878,54378,20130425,E,2018-12-31,2018,MDXG,MIMEDX GROUP INC,NA,12,3,122.844,9.419,49.655,109.099,19.976,47.398,359.111,1376339,USA,2836,1.79,20181231,2018,12,31,359.111,122.844,1,0,2836,283,28,2,19.976,9.419,268.47621000000004,102.868,248.50021,2.1855052749829054,2.4157192712991407,4.810915257725634,4.633446612939747,0.1319870457880711,0.026228659105401952,2018
1.2528859060402686,1.2528859060402686,1.2636784993729209,1.2636784993729209,-1.0115019504652334,-1.0115019504652334,-1.020079246938918,-1.020079246938918,178172,P,1,LC,12030,53478,20100708,E,2017-12-31,2017,THTI,THT HEAT TRANSFER TECH INC,NA,12,3,110.311,0.765,63.117,20.454,0,-2.77,65.216,1375686,USA,3443,0.15,20171231,2017,12,31,65.216,110.311,1,0,3443,344,34,3,0,0.765,50.26210000000001,110.311,50.26210000000001,0.4556399633762726,0.4556399633762726,4.703303649301455,4.703303649301455,-0.04247423945044161,0.011730250245338568,2017
NA,NA,NA,NA,NA,NA,NA,NA,178201,P,1,LC,93071,53239,20091028,20191231,2018-12-31,2018,VSI,VITAMIN SHOPPE INC,NA,12,3,388.079,28.138,188.341,23.974,0,16.705,1114.16,1360530,USA,5400,4.74,20181231,2018,12,31,1114.16,388.079,1,0,5400,540,54,5,0,28.138,313.37476000000004,388.079,313.37476000000004,0.8075024930490957,0.8075024930490957,5.96120892714535,5.96120892714535,0.014993358225030513,0.02525490055288289,2018
3.1032123443901334,3.1032123443901334,3.310683101619607,3.310683101619607,-1.3434740474143163,-1.3434740474143163,-1.4081907755317722,-1.4081907755317722,178327,P,1,LC,93130,53284,20091127,E,2017-12-31,2017,CXDC,CHINA XD PLASTICS CO LTD,NA,12,3,2544.104,456.474,712.778,49.728,0,158.155,1290.448,1353970,USA,2821,4.6,20171231,2017,12,31,1290.448,2544.104,1,0,2821,282,28,2,0,456.474,2060.0748,2544.104,2060.0748,0.8097447274168037,0.8097447274168037,7.841533804127573,7.841533804127573,0.12255821234176037,0.35373296715559244,2017
2.7723680038294995,2.7723680038294995,2.9285460621952093,2.9285460621952093,-1.2933754464867633,-1.2933754464867633,-1.3481796918184517,-1.3481796918184517,178327,P,1,LC,93130,53284,20091127,E,2018-12-31,2018,CXDC,CHINA XD PLASTICS CO LTD,NA,12,3,2753.519,429.206,748.917,50.949,0,111.982,1274.833,1353970,USA,2821,1.76,20181231,2018,12,31,1274.833,2753.519,1,0,2821,282,28,2,0,429.206,2094.27224,2753.519,2094.27224,0.7605802756400083,0.7605802756400083,7.920635008987427,7.920635008987427,0.08784052499425414,0.33667625485063535,2018
NA,NA,NA,NA,NA,NA,NA,NA,178698,P,1,LC,14945,55038,20141002,E,2017-12-31,2017,AACH,AAC HOLDINGS INC,NA,12,3,428.275,33.041,150.994,23.872,134.396,17.026,317.641,1606180,USA,8060,9,20171231,2017,12,31,317.641,428.275,1,0,8060,806,80,8,134.396,33.041,492.12899999999996,293.879,357.73300000000006,1.1490957912556183,1.2172799009115998,6.059765512616522,5.683168117996866,0.05360139276730649,0.1040199470471381,2017
NA,NA,NA,NA,NA,NA,NA,NA,178698,P,1,LC,14945,55038,20141002,E,2018-12-31,2018,AACH,AAC HOLDINGS INC,NA,12,3,452.277,18.949,64.413,24.574,198.952,-19.029,301.763,1606180,USA,8060,1.4,20181231,2018,12,31,301.763,452.277,1,0,8060,806,80,8,198.952,18.949,422.26759999999996,253.325,223.31559999999996,0.9336481846302155,0.8815379453271488,6.114294823985879,5.534673249334381,-0.06305942080374334,0.06279431209260249,2018
NA,NA,NA,NA,NA,NA,NA,NA,178704,P,1,LC,92322,52788,20071025,E,2017-01-31,2016,ULTA,ULTA BEAUTY INC,NA,12,3,2551.878,373.747,1550.218,62.129,0,654.824,4854.737,1403568,USA,5990,272.28,20170131,2017,1,31,4854.737,2551.878,1,0,5990,599,59,5,0,373.747,17918.144119999997,2551.878,17918.144119999997,7.021552017768873,7.021552017768873,7.844584837679321,7.844584837679321,0.1348835168619845,0.0769860447641139,2017
NA,NA,NA,NA,NA,NA,NA,NA,178704,P,1,LC,92322,52788,20071025,E,2018-01-31,2017,ULTA,ULTA BEAUTY INC,NA,12,3,2908.687,440.714,1774.217,60.822,0,785.291,5884.506,1403568,USA,5990,222.1,20180131,2018,1,31,5884.506,2908.687,1,0,5990,599,59,5,0,440.714,14643.0362,2908.687,14643.0362,5.03424266688028,5.03424266688028,7.975457055593807,7.975457055593807,0.13345062440245622,0.07489396731008516,2018
NA,NA,NA,NA,NA,NA,NA,NA,178797,P,1,LC,92428,52854,20071109,E,2017-12-31,2017,APEI,AMERICAN PUBLIC EDUCATION,NA,12,3,339.038,10.855,289.406,16.268,33.899,38.252,299.248,1201792,USA,8200,25.05,20171231,2017,12,31,299.248,339.038,2,1,8200,820,82,8,33.899,10.855,457.14540000000005,305.139,423.24640000000005,1.3483603607855168,1.3870609787670538,5.826112195493623,5.7207674104954425,0.1278270865636529,0.0362742608137732,2017
NA,NA,NA,NA,NA,NA,NA,NA,178797,P,1,LC,92428,52854,20071109,E,2018-12-31,2018,APEI,AMERICAN PUBLIC EDUCATION,NA,12,3,370.958,9.43,321.266,16.425,33.899,35.122,297.687,1201792,USA,8200,28.46,20181231,2018,12,31,297.687,370.958,2,1,8200,820,82,8,33.899,9.43,517.1475,337.059,483.24850000000004,1.3940863925296125,1.4337208025894577,5.916088848651808,5.820257989212641,0.1179829821255211,0.031677567377816296,2018
1.3395955526678156,1.3395955526678156,1.3395955526678156,1.3395955526678156,-0.6460920342813614,-0.6460920342813614,-0.6460920342813614,-0.6460920342813614,178798,P,1,LC,92429,52855,20071108,E,2017-12-31,2017,AREXQ,APPROACH RESOURCES INC,NA,12,3,1099.576,47.065,607.416,94.533,0,-19.598,105.349,1405073,USA,1311,2.96,20171231,2017,12,31,105.349,1099.576,1,0,1311,131,13,1,0,47.065,771.97768,1099.576,771.97768,0.7020685064061056,0.7020685064061056,7.002679929934309,7.002679929934309,-0.18602929311146757,0.4467531727875917,2017
1.0168208596276413,1.0168208596276413,1.0168208596276413,1.0168208596276413,-0.6456516094049982,-0.6456516094049982,-0.6456516094049982,-0.6456516094049982,178798,P,1,LC,92429,52855,20071108,E,2018-12-31,2018,AREXQ,APPROACH RESOURCES INC,NA,12,3,1084.647,46.767,589.245,95.031,0,1.209,114.035,1405073,USA,1311,0.872,20181231,2018,12,31,114.035,1084.647,1,0,1311,131,13,1,0,46.767,578.2690319999999,1084.647,578.2690319999999,0.5331403046336735,0.5331403046336735,6.989009867416071,6.989009867416071,0.010602008155390889,0.41011093085456224,2018
3.7704308886494524,3.7704308886494524,3.863450104248595,3.863450104248595,-0.33564966562931114,-0.33564966562931114,-0.34493509289303864,-0.34493509289303864,178806,P,1,LC,92400,52839,20071109,E,2017-12-31,2017,LL,LUMBER LIQUIDATORS HLDGS INC,NA,12,3,410.795,7.411,197.847,28.49,9.693,2.147,1028.933,1396033,USA,5211,31.39,20171231,2017,12,31,1028.933,410.795,1,0,5211,521,52,5,9.693,7.411,1107.2491,401.10200000000003,1097.5561,2.6953811511824632,2.736351601338313,6.0180943066074,5.994215759051285,0.0020866276035465866,0.007202606972465651,2017
3.296701708650931,3.296701708650931,3.385031191148776,3.385031191148776,-0.959315980586096,-0.959315980586096,-0.9814310611614087,-0.9814310611614087,178806,P,1,LC,92400,52839,20071109,E,2018-12-31,2018,LL,LUMBER LIQUIDATORS HLDGS INC,NA,12,3,475.517,14.332,147.398,28.627,9.693,15.147,1084.636,1396033,USA,5211,9.52,20181231,2018,12,31,1084.636,475.517,1,0,5211,521,52,5,9.693,14.332,600.64804,465.824,590.95504,1.2631473533017747,1.2686229992443498,6.164402633186532,6.1438078803822505,0.013965053713872673,0.013213649556164466,2018
1.3395955526678156,1.3395955526678156,1.3395955526678156,1.3395955526678156,0.015744345750698895,0.015744345750698895,0.021025127331721422,0.021025127331721422,178870,P,1,LC,12906,53837,20110727,E,2017-12-31,2017,SRCI,SRC ENERGY INC,NA,12,3,2079.564,1133.879,1308.434,241.366,40.711,157.585,362.516,1413507,USA,1311,8.53,20171231,2017,12,31,362.516,2079.564,1,0,1311,131,13,1,40.711,1133.879,2829.9819799999996,2038.8529999999998,2789.27098,1.3608535154484305,1.3680588938976963,7.639913535338373,7.62014267381174,0.4346980547065509,3.12780401416765,2017
1.0168208596276413,1.0168208596276413,1.0168208596276413,1.0168208596276413,-0.19331882224701863,-0.19331882224701863,-0.19331882224701863,-0.19331882224701863,178870,P,1,LC,12906,53837,20110727,E,2018-12-31,2018,SRCI,SRC ENERGY INC,NA,12,3,2754.714,717.093,1586.292,242.608,0,314.994,645.641,1413507,USA,1311,4.7,20181231,2018,12,31,645.641,2754.714,1,0,1311,131,13,1,0,717.093,2308.6796000000004,2754.714,2308.6796000000004,0.8380832275147259,0.8380832275147259,7.921068904945985,7.921068904945985,0.4878779383589333,1.110668312576184,2018
1.355371721553934,1.355371721553934,1.3647217162517709,1.3647217162517709,0.4313449278570925,0.4313449278570925,0.42447014084179996,0.42447014084179996,178907,P,1,LC,16458,55788,20161118,E,2017-12-31,2017,FPAY,FLEXSHOPPER INC,NA,12,3,34.009,2.022,-16.825,5.295,0,-6.163,67.046,1397047,USA,7359,3.8,20171231,2017,12,31,67.046,34.009,1,0,7359,735,73,7,0,2.022,70.955,34.009,70.955,2.086359493075362,2.086359493075362,3.5266251954700936,3.5266251954700936,-0.09192196402469946,0.030158398711332513,2017
0.9212684981902203,0.9212684981902203,0.9212684981902203,0.9212684981902203,0.5374367753880304,0.5374367753880304,0.5374367753880304,0.5374367753880304,178907,P,1,LC,16458,55788,20161118,E,2018-12-31,2018,FPAY,FLEXSHOPPER INC,NA,12,3,48.626,2.285,-14.656,17.58,0,-5.178,84.729,1397047,USA,7359,0.7619,20181231,2018,12,31,84.729,48.626,1,0,7359,735,73,7,0,2.285,76.67620199999999,48.626,76.67620199999999,1.5768560440916382,1.5768560440916382,3.8841583672798414,3.8841583672798414,-0.06111248805013632,0.026968334336531768,2018
NA,NA,NA,NA,NA,NA,NA,NA,178976,P,1,LC,92493,52898,20071213,E,2017-06-30,2017,LRN,K12 INC,NA,12,3,735.284,2.174,574.346,40.823,87.214,22.029,888.519,1157408,USA,8200,17.92,20170630,2017,6,30,888.519,735.284,1,0,8200,820,82,8,87.214,2.174,892.48616,648.0699999999999,805.27216,1.2137978794588213,1.2425697224065302,6.600256819139506,6.473998715209386,0.02479294196297434,0.002446768161401163,2017
NA,NA,NA,NA,NA,NA,NA,NA,178976,P,1,LC,92493,52898,20071213,E,2018-06-30,2018,LRN,K12 INC,NA,12,3,741.963,8.743,587.189,39.568,90.197,31.845,917.734,1157408,USA,8200,16.37,20180630,2018,6,30,917.734,741.963,1,0,8200,820,82,8,90.197,8.743,802.50216,651.766,712.30516,1.081593233085747,1.0928848083514637,6.609299376694958,6.479685601802654,0.034699597050997344,0.009526725608945512,2018
NA,NA,NA,NA,NA,NA,NA,NA,179132,P,1,LC,92467,52885,20071220,E,2017-12-31,2017,ORN,ORION GROUP HOLDINGS INC,NA,12,3,433.285,10.729,231.266,28.15,69.483,0.864,578.553,1402829,USA,1600,7.83,20171231,2017,12,31,578.553,433.28499999999997,2,1,1600,160,16,1,69.483,10.729,422.43350000000004,363.802,352.95050000000003,0.974955283473926,0.9701719616714587,6.071395710099103,5.896609763595023,0.0014933809002805275,0.01854454129526595,2017
1.6681387741040727,1.677472771777461,1.8854449890534026,1.8916644613926847,-0.4716952410962017,-0.4772751010190152,-0.5904759725468762,-0.5937692199584081,179288,P,1,LC,92528,52924,20080211,E,2017-12-31,2017,AHC,A. H. BELO CORP,NA,12,3,162.848,12.005,97.699,21.739,13.973,-0.798,248.626,1413898,USA,2711,4.8,20171231,2017,12,31,248.626,162.84799999999998,2,1,2711,271,27,2,13.973,12.005,169.49620000000002,148.875,155.5232,1.040824572607585,1.044656255247691,5.092817250406422,5.003107027675465,-0.003209640182442705,0.04828537642885298,2017
3.1157045220585045,3.1157045220585045,3.360079129574679,3.360079129574679,0.6297725996066419,0.6297725996066419,0.5542633729121366,0.5542633729121366,179413,P,1,LC,91365,50869,20090226,E,2017-06-30,2017,CSII,CARDIOVASCULAR SYSTEMS INC,NA,12,3,193.94,0.981,118.389,32.85,0,1.293,204.906,1180145,USA,3841,32.23,20170630,2017,6,30,204.906,193.94,1,0,3841,384,38,3,0,0.981,1134.3065,193.94,1134.3065,5.848749613282458,5.848749613282458,5.2675488328764,5.2675488328764,0.006310210535562647,0.004787561125589294,2017
